Early_Retirement|Genero|Enfermedad|Educacion|Estado_Civil|Salario|Empleado|Dependientes|Tasa_desempleo|Mercado|Credit_score|Gov_Bonos|Probabilidad_Retiro_Temprano|Predicted_Early_Retirement
1|1|0|4|0|17000|0|4|4.88226702|41912.16667|789|5.567416667|0.9348289370014385|1
1|1|0|3|1|19000|0|3|3.71008358|27256.0|720|7.8225|0.8468146501137213|1
1|1|0|4|1|26000|0|3|4.26439053|21536.0|733|8.66|0.7572988296810709|1
1|1|1|4|0|15000|0|4|5.19011599|32304.66667|654|7.193916667|0.9148697401635866|1
1|1|1|4|1|30000|0|3|3.41905047|12789.0|734|9.910833333|0.6368643129298063|1
1|1|1|3|1|16000|1|2|4.29406689|44425.83333|760|5.8425|0.5353169315321888|1
1|1|0|3|0|27000|1|2|3.58429637|13227.5|749|10.07416667|0.6357937070500932|1
1|1|0|3|0|26000|1|4|3.71008358|27256.0|659|7.8225|0.9700691228319418|1
1|0|0|5|0|35000|1|4|5.25041296|44437.16667|721|5.881666667|0.8210097597103312|1
1|1|1|4|1|20000|0|4|5.24425019|36600.0|788|7.11|0.8973250373440382|1
1|1|1|4|1|23000|0|4|3.52061247|30573.16667|759|7.733416667|0.907431889512206|1
1|1|0|3|1|36000|1|4|3.14890585|30115.33333|748|7.608333333|0.9556125213437562|1
1|1|1|3|1|39000|1|4|2.96690257|16516.83333|731|8.589166667|0.9097781132127429|1
1|0|1|3|1|15000|0|4|4.87568406|44426.0|611|5.095083333|0.8508732301284162|1
1|1|1|3|0|33000|1|3|4.2|43587.5|607|6.165|0.713270513674059|1
1|1|0|4|1|17000|0|4|4.98532915|40216.83333|611|5.3995|0.9389284169106539|1
1|1|1|4|0|22000|0|4|4.28381716|42857.16667|783|5.604166667|0.8729075705740976|1
1|1|0|3|0|20000|0|4|4.29406689|44425.83333|785|5.8425|0.9486692993945|1
1|1|0|5|0|15000|0|3|5.4584248|32076.33333|793|6.318333333|0.7136640441918071|1
1|0|0|3|0|17000|1|3|3.78502178|30804.0|737|8.431666667|0.8593080449820079|1
1|0|1|3|1|19000|0|4|3.84357001|24066.16667|728|7.715833333|0.858254377344661|1
1|0|0|3|0|21000|0|4|4.8864339|40418.0|644|6.365083333|0.8966576436959725|1
1|1|0|4|1|29000|0|4|5.59830462|36109.5|753|6.61|0.8967026837344423|1
1|0|1|1|1|19000|0|3|4.94922646|19439.0|664|8.024166667|0.6368210395018745|1
1|1|0|5|0|15000|0|4|3.31364755|30373.83333|672|7.9825|0.9581850900904614|1
1|0|0|4|1|20000|0|3|5.1950095|31577.33333|652|7.701083333|0.6458944291309461|1
1|1|1|5|0|19000|0|3|3.46001951|18716.66667|775|8.200833333|0.6343357202006658|1
1|1|1|5|1|18000|0|3|4.98532915|40216.83333|777|5.3995|0.5627204386815654|1
1|0|1|4|0|16000|1|3|3.38752413|16516.83333|709|8.589166667|0.706111100760472|1
1|1|1|4|0|17000|1|3|3.66114181|20563.0|640|8.315833333|0.8299197258227461|1
1|0|0|5|1|15000|0|4|4.94922646|19439.0|609|8.024166667|0.887253550653096|1
1|1|1|5|1|17000|0|4|4.3|44555.83333|777|5.981666667|0.8947409336189072|1
1|1|0|5|1|19000|0|3|4.98532915|40216.83333|693|5.3995|0.6986846090935798|1
1|1|1|1|0|15000|1|4|2.93965649|19520.66667|693|8.896666667|0.9826630649353002|1
1|1|0|3|1|28000|1|4|3.71008358|27256.0|719|7.8225|0.9678394243566943|1
1|1|0|4|0|38000|1|3|5.23935845|44437.16667|608|5.881666667|0.7016799626459213|1
1|1|1|4|1|18000|0|4|3.58429637|13227.5|623|10.07416667|0.9415903759406835|1
1|0|0|5|1|18000|0|4|5.1950095|31577.33333|601|7.701083333|0.8857340138688713|1
1|1|1|3|1|38000|1|3|4.29406689|44425.83333|764|5.8425|0.6380707271466561|1
1|0|1|3|0|20000|0|4|4.70796553|36093.16667|676|6.358333333|0.8231360585290899|1
1|1|1|5|1|40000|1|4|5.35396094|31577.33333|637|7.701083333|0.840362260648079|1
1|1|0|3|0|23000|0|4|4.2|43587.5|639|6.165|0.9484121148833901|1
1|0|0|4|0|27000|0|4|3.70537487|30373.83333|663|7.9825|0.8760166597980263|1
1|1|0|4|1|34000|1|3|5.35396094|31577.33333|623|7.701083333|0.7764517841821443|1
1|1|0|5|1|17000|0|3|3.96172167|26982.33333|692|8.568333333|0.8210653047801153|1
1|0|0|5|1|33000|1|4|3.46916133|19520.66667|799|8.896666667|0.8871248079418026|1
1|1|1|4|1|17000|1|4|4.92918489|41229.83333|772|5.91|0.9429912035148821|1
1|0|1|3|1|30000|1|3|4.87568406|44426.0|676|5.095083333|0.5081603739507387|1
1|0|0|3|0|17000|1|4|4.15050313|42857.16667|744|5.604166667|0.9477369880432217|1
1|0|0|3|1|18000|0|3|3.84357001|24066.16667|611|7.715833333|0.7260149327911328|1
1|1|1|4|1|33000|0|3|4.6|44100.16667|718|6.0575|0.5040942519019053|1
1|1|0|4|0|37000|1|3|4.2|43587.5|618|6.165|0.7473669175264379|1
1|1|0|4|0|27000|0|4|5.35522049|30100.5|608|7.96275|0.9238650050349936|1
1|1|0|4|1|19000|0|4|5.0356035|19439.0|761|8.024166667|0.9384278764160859|1
1|0|1|3|1|23000|0|4|4.32400469|14487.16667|732|8.983333333|0.8360164943113586|1
1|1|0|5|0|24000|0|4|4.2|43587.5|789|6.165|0.9131750951170425|1
1|1|0|5|0|33000|1|3|2.96690257|16516.83333|771|8.589166667|0.7623441993122513|1
1|1|1|3|1|40000|1|4|3.58429637|13227.5|763|10.07416667|0.9188589894220477|1
1|1|1|3|0|19000|0|3|2.93965649|19520.66667|723|8.896666667|0.7765799035255182|1
1|0|0|3|0|20000|0|4|5.1950095|31577.33333|730|7.701083333|0.9045288658885184|1
1|1|0|5|1|30000|0|4|4.78107286|39064.0|681|5.945|0.8758362903993164|1
1|1|0|3|0|27000|0|2|5.23935845|44437.16667|723|5.881666667|0.3577221018958304|0
1|0|0|4|0|33000|1|4|4.84510369|39064.0|736|5.945|0.8573464489814877|1
1|1|1|3|0|35000|1|3|4.26439053|21536.0|602|8.66|0.7170476489829836|1
1|1|0|5|1|17000|1|4|4.78107286|39064.0|790|5.945|0.9593723593112206|1
1|1|0|5|0|17000|0|2|4.88226702|41912.16667|657|5.567416667|0.36654628882334955|0
1|1|1|3|1|19000|0|4|4.75727494|40418.0|610|6.365083333|0.9241962197927824|1
1|1|0|4|0|35000|1|4|4.94709939|36093.16667|628|6.358333333|0.9249240160806791|1
1|1|1|4|0|37000|1|3|5.4584248|32076.33333|623|6.318333333|0.5326896629444363|1
1|1|0|4|1|16000|0|3|2.96690257|16516.83333|743|8.589166667|0.8447985436079023|1
1|1|1|5|1|34000|1|3|2.96690257|16516.83333|793|8.589166667|0.6382083086794516|1
1|1|0|3|1|18000|0|2|4.58965589|41661.66667|691|6.199|0.5112985514920247|1
1|0|0|5|1|19000|0|3|4.98618179|42063.16667|692|5.414833333|0.5350300683791315|1
1|1|1|4|0|16000|1|3|4.78107286|39064.0|667|5.945|0.786810134768035|1
1|1|0|5|1|18000|0|4|3.76339417|29309.33333|706|7.521666667|0.9447295665578913|1
1|1|1|5|1|17000|1|4|3.52061247|30573.16667|642|7.733416667|0.9545833997355023|1
1|1|0|5|1|20000|0|3|4.2|43587.5|664|6.165|0.7587250088115322|1
1|1|0|2|0|17000|1|3|5.23935845|44437.16667|714|5.881666667|0.9074199040069402|1
1|1|1|5|1|19000|0|3|4.78107286|39064.0|692|5.945|0.5921645987405888|1
1|1|1|3|1|32000|0|4|3.76339417|29309.33333|781|7.521666667|0.8731435071035638|1
1|1|1|4|0|18000|0|4|5.32080167|37332.5|796|7.508333333|0.9087218556468307|1
1|0|0|5|1|21000|0|4|4.06666964|29309.33333|765|7.521666667|0.8671285435555188|1
1|0|1|3|1|18000|1|4|3.65529884|18716.66667|674|8.200833333|0.9256378013769434|1
1|1|0|3|1|23000|0|4|3.76339417|29309.33333|703|7.521666667|0.9533476476661461|1
1|0|0|4|0|37000|1|4|4.98618179|42063.16667|792|5.414833333|0.8152536861115632|1
1|1|0|4|0|16000|0|3|5.23935845|44437.16667|650|5.881666667|0.7901159759962149|1
1|1|1|5|1|20000|0|4|3.14890585|30115.33333|767|7.608333333|0.9027182508370388|1
1|1|0|4|1|29000|1|4|4.92918489|41229.83333|619|5.91|0.9467789784759408|1
1|0|0|5|1|39000|1|3|4.84510369|39064.0|793|5.945|0.4433431996684405|0
1|1|1|5|1|15000|1|4|3.96172167|26982.33333|743|8.568333333|0.9588641840069216|1
1|1|1|4|1|40000|1|4|5.77682986|27335.5|697|8.079916667|0.8567492060137113|1
1|1|1|4|1|15000|1|4|2.93965649|19520.66667|678|8.896666667|0.9695670443116459|1
1|0|0|4|0|38000|1|3|3.65529884|18716.66667|640|8.200833333|0.5800675262943376|1
1|1|0|3|1|18000|0|2|3.66114181|20563.0|698|8.315833333|0.5558722110275096|1
1|1|1|5|0|21000|0|4|5.35522049|30100.5|628|7.96275|0.8785183033122707|1
1|1|1|4|0|35000|1|4|3.76339417|29309.33333|722|7.521666667|0.8956883349819955|1
1|1|1|5|1|20000|0|4|4.98532915|40216.83333|688|5.3995|0.8497212329650132|1
1|1|1|4|1|17000|1|3|4.94709939|36093.16667|770|6.358333333|0.7808952845166492|1
1|1|0|4|0|17000|0|3|4.6|44100.16667|689|6.0575|0.797695497676892|1
1|1|1|4|1|17000|0|3|5.19011599|32304.66667|722|7.193916667|0.6819796790062147|1
1|1|0|5|0|15000|0|3|4.78107286|39064.0|681|5.945|0.7532110454875512|1
1|1|1|4|0|17000|1|4|5.02379729|42063.16667|681|5.414833333|0.9364248355487398|1
1|1|1|4|1|20000|0|4|3.14890585|30115.33333|605|7.608333333|0.9260993718193143|1
1|1|0|4|0|21000|0|4|3.4686843|14487.16667|630|8.983333333|0.9507142659682386|1
1|1|1|3|1|38000|1|3|4.78107286|39064.0|724|5.945|0.6087920177577345|1
1|0|1|5|0|17000|1|3|3.63669268|30115.33333|681|7.608333333|0.6548859281651717|1
1|1|1|5|0|20000|0|4|4.78107286|39064.0|723|5.945|0.8558341475067412|1
1|1|1|3|1|15000|0|2|5.4584248|32076.33333|628|6.318333333|0.34528057259209943|0
1|1|0|4|1|16000|0|2|4.90678778|44426.0|732|5.095083333|0.41983587615536766|0
1|1|0|4|1|18000|0|4|4.29406689|44425.83333|611|5.8425|0.9504611020966881|1
1|1|1|4|0|20000|0|3|3.41905047|12789.0|635|9.910833333|0.7424563121769774|1
1|1|0|3|0|17000|1|3|5.77682986|27335.5|766|8.079916667|0.8932669434325575|1
1|1|0|5|1|20000|0|3|5.19011599|32304.66667|721|7.193916667|0.7296471024172966|1
1|1|1|4|1|20000|0|4|4.3|44555.83333|694|5.981666667|0.9044522985897425|1
1|1|1|5|0|29000|0|4|3.4686843|14487.16667|746|8.983333333|0.8438599686704363|1
1|0|0|5|1|34000|1|3|4.94922646|19439.0|616|8.024166667|0.5458805802842253|1
1|1|1|3|1|17000|0|4|2.96690257|16516.83333|786|8.589166667|0.9412720268551426|1
1|1|0|4|1|19000|0|3|5.35522049|30100.5|689|7.96275|0.7989901546923361|1
1|1|0|1|0|16000|1|2|4.29406689|44425.83333|687|5.8425|0.7585387001874444|1
1|0|1|3|0|16000|0|3|4.82778981|41229.83333|760|5.91|0.5362222731567918|1
1|1|0|3|1|28000|1|4|3.52061247|30573.16667|660|7.733416667|0.9708463693937418|1
1|1|0|4|1|21000|0|4|5.4584248|32076.33333|758|6.318333333|0.9195408769528646|1
1|1|0|4|0|24000|0|4|5.35396094|31577.33333|669|7.701083333|0.9299005809069987|1
1|1|1|5|0|18000|0|3|4.28381716|42857.16667|763|5.604166667|0.596561826028111|1
1|1|1|4|1|40000|1|3|5.02379729|42063.16667|643|5.414833333|0.5197890213200266|1
1|1|1|5|0|28000|1|4|4.94709939|36093.16667|640|6.358333333|0.8857601972609643|1
1|1|0|5|0|15000|0|3|5.14091293|40243.16667|783|6.096666667|0.7446313346840884|1
1|1|1|3|1|16000|1|4|3.66114181|20563.0|677|8.315833333|0.9683660197880304|1
1|0|0|5|1|23000|0|3|4.94922646|19439.0|640|8.024166667|0.5277487310415627|1
1|0|0|5|0|16000|1|4|4.94922646|19439.0|722|8.024166667|0.9246427729231591|1
1|1|0|4|1|19000|0|3|3.41905047|12789.0|626|9.910833333|0.8540210394235487|1
1|1|1|4|0|35000|1|4|4.98532915|40216.83333|603|5.3995|0.8572491996659314|1
1|1|1|4|0|27000|0|1|4.94709939|36093.16667|716|6.358333333|0.05017186096578353|0
1|0|0|5|0|30000|0|2|3.70537487|30373.83333|657|7.9825|0.18647463678888318|0
1|0|0|4|1|34000|1|3|3.46916133|19520.66667|628|8.896666667|0.6864127797782077|1
1|1|1|4|1|19000|0|2|3.4686843|14487.16667|753|8.983333333|0.3525059672475872|0
1|1|1|3|1|40000|1|1|3.52061247|30573.16667|754|7.733416667|0.08771792362252566|0
1|0|1|4|1|28000|0|3|3.65529884|18716.66667|716|8.200833333|0.41002941452071767|0
1|1|1|3|0|20000|0|4|5.0356035|19439.0|760|8.024166667|0.9034142085363889|1
1|1|0|4|1|20000|0|2|3.58429637|13227.5|667|10.07416667|0.5458363159821895|1
1|1|1|3|1|18000|0|4|3.46001951|18716.66667|755|8.200833333|0.9328738804035177|1
1|1|1|5|1|22000|0|3|5.35522049|30100.5|644|7.96275|0.609383943554166|1
1|1|1|4|0|18000|0|4|3.96172167|26982.33333|612|8.568333333|0.9315488266039993|1
1|1|1|3|0|24000|0|1|3.41905047|12789.0|736|9.910833333|0.11420108333649855|0
1|1|0|3|0|20000|0|3|4.98532915|40216.83333|622|5.3995|0.7682698832468132|1
1|1|0|5|1|37000|1|3|3.41905047|12789.0|651|9.910833333|0.7768439066644875|1
1|0|0|4|0|30000|1|1|4.38253338|26982.33333|683|8.568333333|0.09805330232243649|0
1|1|1|3|1|18000|0|1|3.52061247|30573.16667|785|7.733416667|0.13404611174257935|0
1|0|1|4|1|35000|1|4|4.15050313|42857.16667|700|5.604166667|0.7801344756112715|1
1|1|0|3|1|37000|1|2|4.6|44100.16667|751|6.0575|0.42211841018292046|0
1|1|0|3|1|19000|0|2|4.29406689|44425.83333|689|5.8425|0.5024783967846224|1
1|0|0|4|1|35000|1|2|5.03775575|30100.5|602|7.96275|0.26967269040516006|0
1|0|0|4|0|22000|0|1|4.54175572|20563.0|773|8.315833333|0.06418305790735164|0
1|1|1|5|0|18000|1|3|5.35522049|30100.5|768|7.96275|0.7566370404259456|1
1|1|0|4|1|22000|0|1|4.26439053|21536.0|656|8.66|0.15622161751967564|0
1|0|0|3|1|21000|0|1|3.65529884|18716.66667|670|8.200833333|0.09572499218549478|0
1|0|0|4|0|36000|1|1|3.46916133|19520.66667|703|8.896666667|0.07712903632912249|0
1|1|1|4|0|38000|1|1|4.90678778|44426.0|695|5.095083333|0.04822776386975661|0
1|1|0|3|0|26000|0|1|2.96690257|16516.83333|693|8.589166667|0.15546664728934276|0
1|1|1|3|0|19000|0|2|3.96172167|26982.33333|648|8.568333333|0.42282948853088115|0
1|1|0|5|1|29000|0|4|4.78107286|39064.0|762|5.945|0.876606207956301|1
1|1|0|5|0|16000|1|2|4.26439053|21536.0|705|8.66|0.6136371068412719|1
1|0|0|3|0|15000|0|2|3.59050539|12789.0|746|9.910833333|0.44101596960303896|0
1|1|0|3|0|16000|0|2|3.4686843|14487.16667|686|8.983333333|0.581412018384266|1
1|1|0|4|1|30000|1|2|5.35522049|30100.5|634|7.96275|0.484041229475869|0
1|1|0|3|1|20000|0|3|2.96690257|16516.83333|768|8.589166667|0.8447711652058674|1
1|1|1|5|1|20000|0|4|3.76339417|29309.33333|755|7.521666667|0.8926120854305079|1
1|1|1|5|1|17000|1|4|4.92918489|41229.83333|686|5.91|0.9332383230458862|1
1|0|0|4|1|40000|1|3|3.38752413|16516.83333|643|8.589166667|0.5886083490861932|1
1|1|1|5|0|36000|1|4|3.96172167|26982.33333|768|8.568333333|0.8830672288848685|1
1|0|1|4|1|37000|1|3|5.03775575|30100.5|686|7.96275|0.44952530056402334|0
1|1|1|3|1|15000|1|4|4.2|43587.5|638|6.165|0.9674245332886|1
1|0|0|4|1|34000|1|2|4.04175506|21536.0|699|8.66|0.29377375812096373|0
1|0|0|5|1|22000|0|4|6.74115103|27335.5|711|8.079916667|0.8298384908840047|1
1|1|0|4|0|27000|0|1|5.77682986|27335.5|681|8.079916667|0.09739979903049628|0
1|1|0|3|0|16000|1|4|4.2|43587.5|620|6.165|0.9798936756771863|1
1|0|1|3|0|25000|0|4|4.94922646|19439.0|749|8.024166667|0.7792732490243611|1
1|1|0|3|1|22000|0|4|4.78107286|39064.0|779|5.945|0.9388720455893058|1
1|1|1|4|1|27000|0|3|5.32080167|37332.5|602|7.508333333|0.6163795231011403|1
1|0|0|1|1|15000|0|4|5.1950095|31577.33333|687|7.701083333|0.952997457368352|1
1|1|0|4|0|15000|0|2|4.94709939|36093.16667|728|6.358333333|0.44608670494518593|0
1|1|0|5|1|17000|1|1|3.76339417|29309.33333|747|7.521666667|0.24603933642470419|0
1|1|1|3|0|16000|1|2|4.6|44100.16667|759|6.0575|0.5210882017799856|1
1|1|1|3|1|20000|0|3|4.3|44555.83333|606|5.981666667|0.7262016354404902|1
1|1|1|5|1|38000|1|3|3.46001951|18716.66667|755|8.200833333|0.5690394584945234|1
1|1|1|4|1|24000|0|3|3.14890585|30115.33333|600|7.608333333|0.6892452227146538|1
1|1|1|4|1|18000|0|4|4.92918489|41229.83333|687|5.91|0.8991580935694775|1
1|1|0|3|0|38000|1|1|3.46001951|18716.66667|617|8.200833333|0.14793977647317594|0
1|1|0|4|1|39000|1|3|5.24425019|36600.0|701|7.11|0.7177480214431886|1
1|1|1|5|1|21000|0|4|4.98532915|40216.83333|658|5.3995|0.8452920865825102|1
1|1|1|5|1|29000|1|4|3.96172167|26982.33333|781|8.568333333|0.918714927542646|1
1|1|0|3|1|19000|0|2|5.0356035|19439.0|763|8.024166667|0.46766371038242177|0
1|0|0|3|0|31000|0|3|6.74115103|27335.5|767|8.079916667|0.4847490307482883|0
1|1|1|5|0|17000|0|4|5.36220735|35583.16667|638|6.431666667|0.8743831507336491|1
1|0|1|4|1|23000|0|3|3.65529884|18716.66667|725|8.200833333|0.47069607790526125|0
1|1|0|5|0|25000|1|2|3.22742853|30804.0|790|8.431666667|0.5577644212989888|1
1|0|0|4|0|15000|0|3|4.2|43587.5|603|6.165|0.6995054552517778|1
1|1|0|3|0|21000|0|3|3.66114181|20563.0|704|8.315833333|0.8242516005281958|1
1|1|1|5|0|16000|1|4|3.46001951|18716.66667|777|8.200833333|0.9451556045490622|1
1|1|1|3|0|31000|0|3|4.29406689|44425.83333|732|5.8425|0.565752747132226|1
1|1|1|5|0|20000|0|3|4.88226702|41912.16667|631|5.567416667|0.5634033526669154|1
1|1|0|4|0|34000|1|4|4.92918489|41229.83333|737|5.91|0.9245694749415803|1
1|0|1|5|1|17000|0|3|4.06666964|29309.33333|625|7.521666667|0.5059497195606439|1
1|1|0|3|0|24000|0|1|4.29406689|44425.83333|789|5.8425|0.13166787869256827|0
1|1|0|5|1|16000|1|1|5.0356035|19439.0|744|8.024166667|0.21127849761538722|0
1|1|0|4|1|17000|1|1|4.6|44100.16667|795|6.0575|0.25354111882735586|0
1|1|0|5|1|20000|0|3|3.44487597|24066.16667|675|7.715833333|0.7693978979521041|1
1|1|1|5|1|15000|0|1|3.41905047|12789.0|641|9.910833333|0.1283593868047215|0
1|1|1|5|1|16000|0|2|5.35396094|31577.33333|787|7.701083333|0.290616888027777|0
1|1|1|4|1|27000|0|2|3.22742853|30804.0|694|8.431666667|0.3203628601339948|0
1|1|0|4|0|20000|0|2|5.23935845|44437.16667|799|5.881666667|0.38034174356591127|0
1|1|1|4|1|18000|0|2|3.4686843|14487.16667|800|8.983333333|0.3582823392827196|0
1|0|1|3|1|34000|1|1|4.34354688|27256.0|650|7.8225|0.05319163981876575|0
1|0|0|3|1|23000|0|4|4.54175572|20563.0|742|8.315833333|0.8965027227506944|1
1|1|0|4|0|15000|0|3|5.32080167|37332.5|752|7.508333333|0.822499934666152|1
1|1|0|4|1|16000|0|2|5.24425019|36600.0|757|7.11|0.47829628935050733|0
1|1|0|5|1|36000|1|4|5.77682986|27335.5|722|8.079916667|0.9134453693016594|1
1|1|0|4|0|21000|0|4|4.78107286|39064.0|632|5.945|0.930073362323969|1
1|1|0|4|0|39000|1|3|4.78107286|39064.0|758|5.945|0.6672379172233254|1
1|0|0|5|1|31000|0|4|4.3|44555.83333|634|5.981666667|0.7968411612522154|1
1|1|1|3|0|40000|1|4|4.6|44100.16667|689|6.0575|0.8789062835672452|1
1|1|0|5|1|26000|0|2|5.34449117|22755.0|620|7.940833333|0.3039531193765301|0
1|0|0|4|0|31000|0|2|4.53300508|44425.83333|656|5.8425|0.165181114247837|0
1|0|0|4|0|15000|0|3|4.68199486|37846.16667|609|6.19875|0.6623372617000756|1
1|0|0|5|1|35000|1|1|4.32400469|14487.16667|722|8.983333333|0.05788012486007187|0
1|1|0|3|1|34000|1|3|5.0356035|19439.0|628|8.024166667|0.7916364166243914|1
1|1|1|4|0|26000|0|4|4.90678778|44426.0|771|5.095083333|0.8273739740049254|1
1|0|1|3|0|38000|1|2|4.68199486|37846.16667|782|6.19875|0.13297675940121056|0
1|1|0|4|0|30000|0|1|2.96690257|16516.83333|646|8.589166667|0.11081092796648107|0
1|0|0|3|1|34000|1|1|4.78069453|36109.5|716|6.61|0.0776301307553884|0
1|0|1|5|0|30000|1|3|3.70537487|30373.83333|650|7.9825|0.5206370213611203|1
1|1|1|4|1|18000|0|1|3.71008358|27256.0|622|7.8225|0.11276866654744071|0
1|1|0|3|1|30000|1|2|5.4584248|32076.33333|743|6.318333333|0.43839443703303427|0
1|1|0|3|1|39000|1|4|3.66114181|20563.0|745|8.315833333|0.943935149069289|1
1|0|0|3|1|27000|1|3|3.59050539|12789.0|667|9.910833333|0.8032247419444921|1
1|1|1|3|0|17000|0|2|4.3|44555.83333|632|5.981666667|0.38242267867594704|0
1|0|0|3|0|25000|1|2|4.04175506|21536.0|710|8.66|0.43171515345293215|0
1|0|0|4|0|24000|0|3|5.11135844|32304.66667|733|7.193916667|0.5526342655151044|1
1|0|1|3|1|17000|1|4|5.25041296|44437.16667|652|5.881666667|0.9134808794090843|1
1|0|0|5|1|31000|0|2|4.94922646|19439.0|653|8.024166667|0.13809773299167905|0
1|1|1|5|1|20000|0|1|5.23935845|44437.16667|765|5.881666667|0.059893585745780645|0
1|1|0|3|1|27000|1|1|4.92918489|41229.83333|743|5.91|0.18653259117368992|0
1|0|0|5|0|23000|0|1|3.84357001|24066.16667|765|7.715833333|0.05156024789032255|0
1|1|1|5|0|32000|0|4|3.46001951|18716.66667|680|8.200833333|0.8147884515929875|1
1|1|1|4|1|16000|1|3|2.96690257|16516.83333|783|8.589166667|0.8444486604443665|1
1|1|1|5|0|17000|1|1|5.23935845|44437.16667|693|5.881666667|0.1181943828520973|0
1|1|1|3|0|20000|0|3|4.92918489|41229.83333|731|5.91|0.6651777455298411|1
1|0|0|3|1|15000|0|4|4.3|44555.83333|670|5.981666667|0.9295565030124137|1
1|1|1|5|1|16000|0|2|5.0356035|19439.0|670|8.024166667|0.2785193866120164|0
1|1|1|3|0|20000|0|2|5.77682986|27335.5|792|8.079916667|0.3141725947666604|0
1|1|1|4|1|40000|1|1|3.58429637|13227.5|767|10.07416667|0.08399761604685568|0
1|1|0|3|0|18000|1|4|5.35396094|31577.33333|699|7.701083333|0.9758222426119426|1
1|1|0|3|1|34000|1|4|4.29406689|44425.83333|729|5.8425|0.9485494424632248|1
1|1|0|5|0|15000|1|4|4.29406689|44425.83333|602|5.8425|0.9692389061037753|1
1|0|0|4|0|20000|0|1|4.38253338|26982.33333|723|8.568333333|0.08700552705169644|0
1|0|0|5|1|16000|1|4|5.30387327|40216.83333|621|5.3995|0.91635210745178|1
1|1|0|5|1|17000|1|3|5.34449117|22755.0|721|7.940833333|0.8476439305651151|1
1|0|0|3|1|20000|0|1|4.32400469|14487.16667|686|8.983333333|0.09962463358469108|0
1|1|0|4|1|22000|0|2|4.2|43587.5|688|6.165|0.4287976578106486|0
1|1|1|5|1|38000|1|4|4.2|43587.5|776|6.165|0.849838115560168|1
1|0|0|5|1|23000|0|3|5.22030741|36600.0|621|7.11|0.5537338195061466|1
1|1|0|3|1|20000|0|2|5.24425019|36600.0|773|7.11|0.47944090216885915|0
1|1|0|5|1|26000|0|3|3.14890585|30115.33333|600|7.608333333|0.7457867619231582|1
1|1|0|5|1|36000|1|4|5.35396094|31577.33333|754|7.701083333|0.9163646744825766|1
1|1|0|4|1|36000|1|3|3.96172167|26982.33333|627|8.568333333|0.8069697446524127|1
1|0|0|5|0|23000|0|2|4.98618179|42063.16667|711|5.414833333|0.15943496389586576|0
1|1|0|3|1|18000|0|4|3.52061247|30573.16667|683|7.733416667|0.9671668661163981|1
1|1|1|3|1|22000|0|4|4.90678778|44426.0|739|5.095083333|0.8867220933335103|1
1|1|0|3|1|33000|0|4|3.22742853|30804.0|726|8.431666667|0.9429116887052719|1
1|1|1|4|1|16000|0|3|5.35396094|31577.33333|760|7.701083333|0.7046290927934657|1
1|0|0|3|1|22000|0|3|4.84510369|39064.0|676|5.945|0.6234989131372675|1
1|0|0|3|1|25000|0|4|4.3|44555.83333|605|5.981666667|0.8920594655881791|1
1|0|0|4|1|29000|1|2|4.32400469|14487.16667|772|8.983333333|0.3170396967584092|0
1|1|0|5|1|36000|1|3|4.2|43587.5|615|6.165|0.7272400773479176|1
1|1|0|3|0|38000|1|2|4.2|43587.5|750|6.165|0.41213899313564345|0
1|0|1|5|0|19000|0|4|3.70537487|30373.83333|701|7.9825|0.8217981376389605|1
1|0|1|4|0|16000|1|1|4.82778981|41229.83333|782|5.91|0.07348539466858191|0
1|1|0|5|1|30000|1|1|5.23935845|44437.16667|737|5.881666667|0.11570247101959666|0
1|1|0|3|0|18000|0|1|4.94709939|36093.16667|608|6.358333333|0.16486230969607737|0
1|0|1|3|1|22000|0|2|4.72142055|22755.0|667|7.940833333|0.18600300142246678|0
1|1|0|5|0|35000|1|1|4.75727494|40418.0|691|6.365083333|0.09746478091918336|0
1|1|0|5|0|37000|1|2|5.19011599|32304.66667|641|7.193916667|0.31054379831056533|0
1|1|1|4|1|38000|1|3|4.90678778|44426.0|681|5.095083333|0.5374304100929673|1
1|0|0|3|1|17000|0|1|4.2|43587.5|736|6.165|0.10711437470172047|0
1|0|0|4|0|29000|1|4|3.38752413|16516.83333|693|8.589166667|0.9136766489166909|1
1|1|1|5|1|28000|1|3|5.24425019|36600.0|730|7.11|0.6597605078849427|1
1|0|0|3|1|33000|1|1|3.38752413|16516.83333|607|8.589166667|0.1068569938984857|0
1|1|0|5|0|17000|0|3|4.94709939|36093.16667|631|6.358333333|0.7415098306433313|1
1|0|1|4|0|18000|0|4|4.78069453|36109.5|625|6.61|0.8172363139549909|1
1|0|0|5|0|18000|0|4|4.3801824|30573.16667|769|7.733416667|0.8803710581073588|1
1|1|1|3|0|15000|0|4|3.14890585|30115.33333|778|7.608333333|0.9449650702030689|1
1|0|0|3|0|24000|0|3|4.82778981|41229.83333|674|5.91|0.5946533553882769|1
1|1|0|5|1|15000|0|2|5.36220735|35583.16667|760|6.431666667|0.3921838301844079|0
1|1|0|4|1|27000|0|2|5.35522049|30100.5|744|7.96275|0.35785796980901863|0
1|1|0|4|0|36000|1|4|4.92918489|41229.83333|711|5.91|0.9182987931754995|1
1|1|0|5|0|23000|0|4|4.90678778|44426.0|628|5.095083333|0.8979164883808998|1
